State,District,Market,Commodity,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,11/12/2025,2077,2439,2258
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,12/12/2025,1972,2315,2144
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,13/12/2025,2070,2430,2250
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,14/12/2025,1872,2198,2035
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,15/12/2025,1960,2301,2130
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,16/12/2025,1859,2183,2021
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,17/12/2025,1922,2257,2089
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,18/12/2025,1943,2281,2112
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,19/12/2025,1901,2231,2066
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,20/12/2025,1856,2179,2017
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,21/12/2025,1841,2161,2001
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,22/12/2025,1752,2057,1904
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,23/12/2025,1888,2216,2052
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,24/12/2025,2065,2424,2244
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,25/12/2025,1843,2164,2003
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,26/12/2025,1872,2197,2034
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,27/12/2025,2199,2581,2390
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,28/12/2025,1957,2297,2127
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,29/12/2025,2060,2418,2239
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,30/12/2025,2098,2462,2280
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,31/12/2025,2105,2471,2288
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,01/01/2026,1888,2216,2052
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,02/01/2026,2024,2376,2200
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,03/01/2026,1888,2217,2052
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,04/01/2026,2308,2709,2508
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,05/01/2026,1901,2232,2066
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,06/01/2026,1962,2303,2133
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,07/01/2026,1968,2310,2139
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,08/01/2026,1927,2262,2094
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,09/01/2026,2222,2609,2416
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,10/01/2026,2336,2743,2540
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,11/01/2026,2046,2402,2224
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,12/01/2026,1966,2307,2136
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,13/01/2026,1877,2204,2041
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,14/01/2026,2085,2448,2267
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,15/01/2026,2083,2445,2264
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,16/01/2026,2054,2411,2233
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,17/01/2026,2148,2522,2335
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,18/01/2026,2171,2548,2360
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,19/01/2026,2168,2546,2357
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,20/01/2026,2108,2475,2292
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,21/01/2026,2033,2387,2210
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,22/01/2026,2218,2604,2411
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,23/01/2026,2156,2532,2344
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,24/01/2026,2251,2642,2446
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,25/01/2026,2245,2636,2441
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,26/01/2026,2025,2377,2201
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,27/01/2026,2028,2381,2205
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,28/01/2026,2102,2468,2285
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,29/01/2026,2076,2437,2257
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,30/01/2026,2265,2659,2462
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,31/01/2026,2229,2616,2422
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,01/02/2026,2309,2711,2510
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,02/02/2026,2242,2632,2437
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,03/02/2026,2227,2615,2421
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,04/02/2026,2333,2738,2536
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,05/02/2026,2263,2656,2459
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,06/02/2026,2226,2613,2420
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,07/02/2026,2374,2787,2581
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,08/02/2026,2239,2629,2434
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,09/02/2026,2201,2583,2392
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,10/02/2026,2150,2524,2337
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,11/02/2026,2311,2713,2512
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,12/02/2026,2369,2782,2576
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,13/02/2026,2242,2632,2437
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,14/02/2026,2384,2799,2592
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,15/02/2026,2054,2411,2233
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,16/02/2026,2253,2645,2449
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,17/02/2026,2258,2651,2454
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,18/02/2026,2192,2573,2382
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,19/02/2026,2512,2949,2730
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,20/02/2026,2266,2660,2463
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,21/02/2026,2234,2623,2429
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,22/02/2026,2282,2679,2480
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,23/02/2026,2078,2440,2259
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,24/02/2026,2208,2592,2400
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,25/02/2026,2389,2804,2596
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,26/02/2026,2227,2615,2421
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,27/02/2026,2210,2594,2402
Maharashtra,Mumbai,Mumbai APMC,Wheat,01/09/2025,2126,2496,2311
Maharashtra,Mumbai,Mumbai APMC,Wheat,02/09/2025,2127,2497,2312
Maharashtra,Mumbai,Mumbai APMC,Wheat,03/09/2025,2030,2384,2207
Maharashtra,Mumbai,Mumbai APMC,Wheat,04/09/2025,1917,2251,2084
Maharashtra,Mumbai,Mumbai APMC,Wheat,05/09/2025,1939,2276,2108
Maharashtra,Mumbai,Mumbai APMC,Wheat,06/09/2025,1873,2198,2035
Maharashtra,Mumbai,Mumbai APMC,Wheat,07/09/2025,1848,2170,2009
Maharashtra,Mumbai,Mumbai APMC,Wheat,08/09/2025,1841,2161,2001
Maharashtra,Mumbai,Mumbai APMC,Wheat,09/09/2025,1887,2215,2051
Maharashtra,Mumbai,Mumbai APMC,Wheat,10/09/2025,1837,2157,1997
Maharashtra,Mumbai,Mumbai APMC,Wheat,11/09/2025,1775,2084,1930
Maharashtra,Mumbai,Mumbai APMC,Wheat,12/09/2025,1976,2320,2148
Maharashtra,Mumbai,Mumbai APMC,Wheat,13/09/2025,1976,2320,2148
Maharashtra,Mumbai,Mumbai APMC,Wheat,14/09/2025,2141,2513,2327
Maharashtra,Mumbai,Mumbai APMC,Wheat,15/09/2025,1870,2195,2033
Maharashtra,Mumbai,Mumbai APMC,Wheat,16/09/2025,1978,2322,2150
Maharashtra,Mumbai,Mumbai APMC,Wheat,17/09/2025,1979,2323,2151
Maharashtra,Mumbai,Mumbai APMC,Wheat,18/09/2025,1913,2245,2079
Maharashtra,Mumbai,Mumbai APMC,Wheat,19/09/2025,2025,2377,2201
Maharashtra,Mumbai,Mumbai APMC,Wheat,20/09/2025,2027,2380,2204
Maharashtra,Mumbai,Mumbai APMC,Wheat,21/09/2025,1976,2319,2147
Maharashtra,Mumbai,Mumbai APMC,Wheat,22/09/2025,1908,2240,2074
Maharashtra,Mumbai,Mumbai APMC,Wheat,23/09/2025,1896,2226,2061
Maharashtra,Mumbai,Mumbai APMC,Wheat,24/09/2025,1780,2090,1935
Maharashtra,Mumbai,Mumbai APMC,Wheat,25/09/2025,1844,2164,2004
Maharashtra,Mumbai,Mumbai APMC,Wheat,26/09/2025,1864,2188,2026
Maharashtra,Mumbai,Mumbai APMC,Wheat,27/09/2025,1806,2121,1963
Maharashtra,Mumbai,Mumbai APMC,Wheat,28/09/2025,1984,2329,2156
Maharashtra,Mumbai,Mumbai APMC,Wheat,29/09/2025,2070,2430,2250
Maharashtra,Mumbai,Mumbai APMC,Wheat,30/09/2025,1830,2149,1989
Maharashtra,Mumbai,Mumbai APMC,Wheat,01/10/2025,1966,2308,2137
Maharashtra,Mumbai,Mumbai APMC,Wheat,02/10/2025,1816,2132,1974
Maharashtra,Mumbai,Mumbai APMC,Wheat,03/10/2025,1899,2229,2064
Maharashtra,Mumbai,Mumbai APMC,Wheat,04/10/2025,1856,2178,2017
Maharashtra,Mumbai,Mumbai APMC,Wheat,05/10/2025,2003,2351,2177
Maharashtra,Mumbai,Mumbai APMC,Wheat,06/10/2025,1858,2181,2019
Maharashtra,Mumbai,Mumbai APMC,Wheat,07/10/2025,2051,2407,2229
Maharashtra,Mumbai,Mumbai APMC,Wheat,08/10/2025,1908,2240,2074
Maharashtra,Mumbai,Mumbai APMC,Wheat,09/10/2025,1863,2187,2025
Maharashtra,Mumbai,Mumbai APMC,Wheat,10/10/2025,1795,2107,1951
Maharashtra,Mumbai,Mumbai APMC,Wheat,11/10/2025,1968,2310,2139
Maharashtra,Mumbai,Mumbai APMC,Wheat,12/10/2025,2042,2397,2219
Maharashtra,Mumbai,Mumbai APMC,Wheat,13/10/2025,1972,2315,2144
Maharashtra,Mumbai,Mumbai APMC,Wheat,14/10/2025,2197,2579,2388
Maharashtra,Mumbai,Mumbai APMC,Wheat,15/10/2025,2106,2473,2289
Maharashtra,Mumbai,Mumbai APMC,Wheat,16/10/2025,1910,2242,2076
Maharashtra,Mumbai,Mumbai APMC,Wheat,17/10/2025,1911,2243,2077
Maharashtra,Mumbai,Mumbai APMC,Wheat,18/10/2025,2002,2350,2176
Maharashtra,Mumbai,Mumbai APMC,Wheat,19/10/2025,1855,2177,2016
Maharashtra,Mumbai,Mumbai APMC,Wheat,20/10/2025,2085,2447,2266
Maharashtra,Mumbai,Mumbai APMC,Wheat,21/10/2025,1995,2342,2169
Maharashtra,Mumbai,Mumbai APMC,Wheat,22/10/2025,1985,2330,2158
Maharashtra,Mumbai,Mumbai APMC,Wheat,23/10/2025,2036,2390,2213
Maharashtra,Mumbai,Mumbai APMC,Wheat,24/10/2025,2156,2531,2344
Maharashtra,Mumbai,Mumbai APMC,Wheat,25/10/2025,1982,2327,2155
Maharashtra,Mumbai,Mumbai APMC,Wheat,26/10/2025,1952,2292,2122
Maharashtra,Mumbai,Mumbai APMC,Wheat,27/10/2025,2139,2511,2325
Maharashtra,Mumbai,Mumbai APMC,Wheat,28/10/2025,2080,2442,2261
Maharashtra,Mumbai,Mumbai APMC,Wheat,29/10/2025,1937,2273,2105
Maharashtra,Mumbai,Mumbai APMC,Wheat,30/10/2025,1976,2320,2148
Maharashtra,Mumbai,Mumbai APMC,Wheat,31/10/2025,2001,2349,2175
Maharashtra,Mumbai,Mumbai APMC,Wheat,01/11/2025,2023,2375,2199
Maharashtra,Mumbai,Mumbai APMC,Wheat,02/11/2025,1830,2149,1990
Maharashtra,Mumbai,Mumbai APMC,Wheat,03/11/2025,1812,2128,1970
Maharashtra,Mumbai,Mumbai APMC,Wheat,04/11/2025,1890,2219,2055
Maharashtra,Mumbai,Mumbai APMC,Wheat,05/11/2025,1885,2212,2049
Maharashtra,Mumbai,Mumbai APMC,Wheat,06/11/2025,1925,2259,2092
Maharashtra,Mumbai,Mumbai APMC,Wheat,07/11/2025,2073,2434,2254
Maharashtra,Mumbai,Mumbai APMC,Wheat,08/11/2025,1986,2331,2158
Maharashtra,Mumbai,Mumbai APMC,Wheat,09/11/2025,2031,2384,2207
Maharashtra,Mumbai,Mumbai APMC,Wheat,10/11/2025,1873,2199,2036
Maharashtra,Mumbai,Mumbai APMC,Wheat,11/11/2025,1963,2305,2134
Maharashtra,Mumbai,Mumbai APMC,Wheat,12/11/2025,2087,2450,2268
Maharashtra,Mumbai,Mumbai APMC,Wheat,13/11/2025,2091,2455,2273
Maharashtra,Mumbai,Mumbai APMC,Wheat,14/11/2025,1945,2284,2115
Maharashtra,Mumbai,Mumbai APMC,Wheat,15/11/2025,2050,2407,2229
Maharashtra,Mumbai,Mumbai APMC,Wheat,16/11/2025,2286,2684,2485
Maharashtra,Mumbai,Mumbai APMC,Wheat,17/11/2025,2038,2393,2216
Maharashtra,Mumbai,Mumbai APMC,Wheat,18/11/2025,1966,2308,2137
Maharashtra,Mumbai,Mumbai APMC,Wheat,19/11/2025,2029,2382,2206
Maharashtra,Mumbai,Mumbai APMC,Wheat,20/11/2025,2064,2423,2243
Maharashtra,Mumbai,Mumbai APMC,Wheat,21/11/2025,2041,2396,2218
Maharashtra,Mumbai,Mumbai APMC,Wheat,22/11/2025,2059,2417,2238
Maharashtra,Mumbai,Mumbai APMC,Wheat,23/11/2025,1903,2234,2068
Maharashtra,Mumbai,Mumbai APMC,Wheat,24/11/2025,1962,2304,2133
Maharashtra,Mumbai,Mumbai APMC,Wheat,25/11/2025,2060,2418,2239
Maharashtra,Mumbai,Mumbai APMC,Wheat,26/11/2025,2063,2421,2242
Maharashtra,Mumbai,Mumbai APMC,Wheat,27/11/2025,2022,2373,2198
Maharashtra,Mumbai,Mumbai APMC,Wheat,28/11/2025,2071,2431,2251
Maharashtra,Mumbai,Mumbai APMC,Wheat,29/11/2025,2103,2469,2286
Maharashtra,Mumbai,Mumbai APMC,Wheat,30/11/2025,2202,2585,2394
Maharashtra,Mumbai,Mumbai APMC,Wheat,01/12/2025,2095,2459,2277
Maharashtra,Mumbai,Mumbai APMC,Wheat,02/12/2025,2157,2532,2344
Maharashtra,Mumbai,Mumbai APMC,Wheat,03/12/2025,2055,2412,2234
Maharashtra,Mumbai,Mumbai APMC,Wheat,04/12/2025,2187,2567,2377
Maharashtra,Mumbai,Mumbai APMC,Wheat,05/12/2025,2170,2547,2358
Maharashtra,Mumbai,Mumbai APMC,Wheat,06/12/2025,2231,2619,2425
Maharashtra,Mumbai,Mumbai APMC,Wheat,07/12/2025,2219,2605,2412
Maharashtra,Mumbai,Mumbai APMC,Wheat,08/12/2025,2210,2594,2402
Maharashtra,Mumbai,Mumbai APMC,Wheat,09/12/2025,2137,2509,2323
Maharashtra,Mumbai,Mumbai APMC,Wheat,10/12/2025,2182,2561,2372
Maharashtra,Mumbai,Mumbai APMC,Wheat,11/12/2025,2280,2677,2479
Maharashtra,Mumbai,Mumbai APMC,Wheat,12/12/2025,2091,2455,2273
Maharashtra,Mumbai,Mumbai APMC,Wheat,13/12/2025,2099,2464,2282
Maharashtra,Mumbai,Mumbai APMC,Wheat,14/12/2025,2197,2579,2388
Maharashtra,Mumbai,Mumbai APMC,Wheat,15/12/2025,2229,2617,2423
Maharashtra,Mumbai,Mumbai APMC,Wheat,16/12/2025,2094,2458,2276
Maharashtra,Mumbai,Mumbai APMC,Wheat,17/12/2025,2185,2565,2375
Maharashtra,Mumbai,Mumbai APMC,Wheat,18/12/2025,2188,2569,2379
Maharashtra,Mumbai,Mumbai APMC,Wheat,19/12/2025,1953,2292,2123
Maharashtra,Mumbai,Mumbai APMC,Wheat,20/12/2025,2186,2566,2376
Maharashtra,Mumbai,Mumbai APMC,Wheat,21/12/2025,2198,2581,2390
Maharashtra,Mumbai,Mumbai APMC,Wheat,22/12/2025,2204,2587,2395
Maharashtra,Mumbai,Mumbai APMC,Wheat,23/12/2025,2389,2804,2597
Maharashtra,Mumbai,Mumbai APMC,Wheat,24/12/2025,2095,2460,2278
Maharashtra,Mumbai,Mumbai APMC,Wheat,25/12/2025,2146,2519,2332
Maharashtra,Mumbai,Mumbai APMC,Wheat,26/12/2025,1948,2287,2118
Maharashtra,Mumbai,Mumbai APMC,Wheat,27/12/2025,2197,2579,2388
Maharashtra,Mumbai,Mumbai APMC,Wheat,28/12/2025,2212,2597,2404
Maharashtra,Mumbai,Mumbai APMC,Wheat,29/12/2025,2205,2588,2397
Maharashtra,Mumbai,Mumbai APMC,Wheat,30/12/2025,2395,2811,2603
Maharashtra,Mumbai,Mumbai APMC,Wheat,31/12/2025,2373,2785,2579
Maharashtra,Mumbai,Mumbai APMC,Wheat,01/01/2026,2289,2688,2489
Maharashtra,Mumbai,Mumbai APMC,Wheat,02/01/2026,2244,2635,2439
Maharashtra,Mumbai,Mumbai APMC,Wheat,03/01/2026,2409,2828,2619
Maharashtra,Mumbai,Mumbai APMC,Wheat,04/01/2026,2296,2695,2496
Maharashtra,Mumbai,Mumbai APMC,Wheat,05/01/2026,2211,2595,2403
Maharashtra,Mumbai,Mumbai APMC,Wheat,06/01/2026,2115,2482,2299
Maharashtra,Mumbai,Mumbai APMC,Wheat,07/01/2026,2266,2660,2463
Maharashtra,Mumbai,Mumbai APMC,Wheat,08/01/2026,2407,2826,2617
Maharashtra,Mumbai,Mumbai APMC,Wheat,09/01/2026,2586,3036,2811
Maharashtra,Mumbai,Mumbai APMC,Wheat,10/01/2026,2340,2747,2544
Maharashtra,Mumbai,Mumbai APMC,Wheat,11/01/2026,2252,2644,2448
Maharashtra,Mumbai,Mumbai APMC,Wheat,12/01/2026,2210,2594,2402
Maharashtra,Mumbai,Mumbai APMC,Wheat,13/01/2026,2413,2833,2623
Maharashtra,Mumbai,Mumbai APMC,Wheat,14/01/2026,2155,2530,2343
Maharashtra,Mumbai,Mumbai APMC,Wheat,15/01/2026,2424,2846,2635
Maharashtra,Mumbai,Mumbai APMC,Wheat,16/01/2026,2460,2888,2674
Maharashtra,Mumbai,Mumbai APMC,Wheat,17/01/2026,2423,2844,2633
Maharashtra,Mumbai,Mumbai APMC,Wheat,18/01/2026,2354,2763,2558
Maharashtra,Mumbai,Mumbai APMC,Wheat,19/01/2026,2449,2874,2661
Maharashtra,Mumbai,Mumbai APMC,Wheat,20/01/2026,2409,2828,2619
Maharashtra,Mumbai,Mumbai APMC,Wheat,21/01/2026,2307,2708,2507
Maharashtra,Mumbai,Mumbai APMC,Wheat,22/01/2026,2611,3065,2838
Maharashtra,Mumbai,Mumbai APMC,Wheat,23/01/2026,2366,2778,2572
Maharashtra,Mumbai,Mumbai APMC,Wheat,24/01/2026,2500,2935,2717
Maharashtra,Mumbai,Mumbai APMC,Wheat,25/01/2026,2142,2514,2328
Maharashtra,Mumbai,Mumbai APMC,Wheat,26/01/2026,2568,3014,2791
Maharashtra,Mumbai,Mumbai APMC,Wheat,27/01/2026,2595,3046,2820
Maharashtra,Mumbai,Mumbai APMC,Wheat,28/01/2026,2436,2860,2648
Maharashtra,Mumbai,Mumbai APMC,Wheat,29/01/2026,2502,2937,2719
Maharashtra,Mumbai,Mumbai APMC,Wheat,30/01/2026,2507,2943,2725
Maharashtra,Mumbai,Mumbai APMC,Wheat,31/01/2026,2375,2788,2582
Maharashtra,Mumbai,Mumbai APMC,Wheat,01/02/2026,2516,2953,2734
Maharashtra,Mumbai,Mumbai APMC,Wheat,02/02/2026,2366,2778,2572
Maharashtra,Mumbai,Mumbai APMC,Wheat,03/02/2026,2394,2810,2602
Maharashtra,Mumbai,Mumbai APMC,Wheat,04/02/2026,2596,3048,2822
Maharashtra,Mumbai,Mumbai APMC,Wheat,05/02/2026,2584,3033,2808
Maharashtra,Mumbai,Mumbai APMC,Wheat,06/02/2026,2397,2814,2606
Maharashtra,Mumbai,Mumbai APMC,Wheat,07/02/2026,2399,2816,2607
Maharashtra,Mumbai,Mumbai APMC,Wheat,08/02/2026,2414,2833,2623
Maharashtra,Mumbai,Mumbai APMC,Wheat,09/02/2026,2575,3023,2799
Maharashtra,Mumbai,Mumbai APMC,Wheat,10/02/2026,2382,2797,2589
Maharashtra,Mumbai,Mumbai APMC,Wheat,11/02/2026,2541,2983,2762
Maharashtra,Mumbai,Mumbai APMC,Wheat,12/02/2026,2590,3040,2815
Maharashtra,Mumbai,Mumbai APMC,Wheat,13/02/2026,2499,2934,2716
Maharashtra,Mumbai,Mumbai APMC,Wheat,14/02/2026,2628,3085,2857
Maharashtra,Mumbai,Mumbai APMC,Wheat,15/02/2026,2483,2915,2699
Maharashtra,Mumbai,Mumbai APMC,Wheat,16/02/2026,2497,2932,2714
Maharashtra,Mumbai,Mumbai APMC,Wheat,17/02/2026,2414,2834,2624
Maharashtra,Mumbai,Mumbai APMC,Wheat,18/02/2026,2645,3105,2875
Maharashtra,Mumbai,Mumbai APMC,Wheat,19/02/2026,2446,2872,2659
Maharashtra,Mumbai,Mumbai APMC,Wheat,20/02/2026,2577,3025,2801
Maharashtra,Mumbai,Mumbai APMC,Wheat,21/02/2026,2533,2973,2753
Maharashtra,Mumbai,Mumbai APMC,Wheat,22/02/2026,2425,2847,2636
Maharashtra,Mumbai,Mumbai APMC,Wheat,23/02/2026,2479,2910,2694
Maharashtra,Mumbai,Mumbai APMC,Wheat,24/02/2026,2709,3180,2944
Maharashtra,Mumbai,Mumbai APMC,Wheat,25/02/2026,2578,3026,2802
Maharashtra,Mumbai,Mumbai APMC,Wheat,26/02/2026,2444,2868,2656
Maharashtra,Mumbai,Mumbai APMC,Wheat,27/02/2026,2596,3048,2822
Maharashtra,Sangli,Sangli APMC,Wheat,01/09/2025,1773,2081,1927
Maharashtra,Sangli,Sangli APMC,Wheat,02/09/2025,2141,2513,2327
Maharashtra,Sangli,Sangli APMC,Wheat,03/09/2025,1812,2128,1970
Maharashtra,Sangli,Sangli APMC,Wheat,04/09/2025,1742,2044,1893
Maharashtra,Sangli,Sangli APMC,Wheat,05/09/2025,1924,2259,2092
Maharashtra,Sangli,Sangli APMC,Wheat,06/09/2025,1587,1863,1725
Maharashtra,Sangli,Sangli APMC,Wheat,07/09/2025,1784,2094,1939
Maharashtra,Sangli,Sangli APMC,Wheat,08/09/2025,1977,2321,2149
Maharashtra,Sangli,Sangli APMC,Wheat,09/09/2025,1758,2064,1911
Maharashtra,Sangli,Sangli APMC,Wheat,10/09/2025,1590,1866,1728
Maharashtra,Sangli,Sangli APMC,Wheat,11/09/2025,1725,2026,1876
Maharashtra,Sangli,Sangli APMC,Wheat,12/09/2025,1914,2247,2081
Maharashtra,Sangli,Sangli APMC,Wheat,13/09/2025,1802,2115,1958
Maharashtra,Sangli,Sangli APMC,Wheat,14/09/2025,1675,1966,1821
Maharashtra,Sangli,Sangli APMC,Wheat,15/09/2025,1689,1983,1836
Maharashtra,Sangli,Sangli APMC,Wheat,16/09/2025,1701,1997,1849
Maharashtra,Sangli,Sangli APMC,Wheat,17/09/2025,1794,2106,1950
Maharashtra,Sangli,Sangli APMC,Wheat,18/09/2025,1894,2223,2058
Maharashtra,Sangli,Sangli APMC,Wheat,19/09/2025,1863,2187,2025
Maharashtra,Sangli,Sangli APMC,Wheat,20/09/2025,1801,2114,1957
Maharashtra,Sangli,Sangli APMC,Wheat,21/09/2025,1616,1897,1756
Maharashtra,Sangli,Sangli APMC,Wheat,22/09/2025,1615,1896,1756
Maharashtra,Sangli,Sangli APMC,Wheat,23/09/2025,1806,2120,1963
Maharashtra,Sangli,Sangli APMC,Wheat,24/09/2025,1612,1893,1752
Maharashtra,Sangli,Sangli APMC,Wheat,25/09/2025,1727,2027,1877
Maharashtra,Sangli,Sangli APMC,Wheat,26/09/2025,1781,2091,1936
Maharashtra,Sangli,Sangli APMC,Wheat,27/09/2025,1632,1916,1774
Maharashtra,Sangli,Sangli APMC,Wheat,28/09/2025,1644,1929,1786
Maharashtra,Sangli,Sangli APMC,Wheat,29/09/2025,1739,2041,1890
Maharashtra,Sangli,Sangli APMC,Wheat,30/09/2025,1800,2113,1957
Maharashtra,Sangli,Sangli APMC,Wheat,01/10/2025,1858,2181,2019
Maharashtra,Sangli,Sangli APMC,Wheat,02/10/2025,1811,2126,1969
Maharashtra,Sangli,Sangli APMC,Wheat,03/10/2025,1756,2062,1909
Maharashtra,Sangli,Sangli APMC,Wheat,04/10/2025,1672,1963,1818
Maharashtra,Sangli,Sangli APMC,Wheat,05/10/2025,1639,1924,1782
Maharashtra,Sangli,Sangli APMC,Wheat,06/10/2025,1697,1992,1845
Maharashtra,Sangli,Sangli APMC,Wheat,07/10/2025,1793,2104,1948
Maharashtra,Sangli,Sangli APMC,Wheat,08/10/2025,1786,2096,1941
Maharashtra,Sangli,Sangli APMC,Wheat,09/10/2025,1536,1803,1669
Maharashtra,Sangli,Sangli APMC,Wheat,10/10/2025,1672,1962,1817
Maharashtra,Sangli,Sangli APMC,Wheat,11/10/2025,1877,2204,2040
Maharashtra,Sangli,Sangli APMC,Wheat,12/10/2025,1762,2069,1916
Maharashtra,Sangli,Sangli APMC,Wheat,13/10/2025,1610,1890,1750
Maharashtra,Sangli,Sangli APMC,Wheat,14/10/2025,1999,2346,2173
Maharashtra,Sangli,Sangli APMC,Wheat,15/10/2025,1755,2060,1907
Maharashtra,Sangli,Sangli APMC,Wheat,16/10/2025,1799,2111,1955
Maharashtra,Sangli,Sangli APMC,Wheat,17/10/2025,1802,2115,1958
Maharashtra,Sangli,Sangli APMC,Wheat,18/10/2025,1724,2024,1874
Maharashtra,Sangli,Sangli APMC,Wheat,19/10/2025,1689,1983,1836
Maharashtra,Sangli,Sangli APMC,Wheat,20/10/2025,1984,2329,2156
Maharashtra,Sangli,Sangli APMC,Wheat,21/10/2025,1870,2196,2033
Maharashtra,Sangli,Sangli APMC,Wheat,22/10/2025,1854,2176,2015
Maharashtra,Sangli,Sangli APMC,Wheat,23/10/2025,1830,2148,1989
Maharashtra,Sangli,Sangli APMC,Wheat,24/10/2025,1670,1960,1815
Maharashtra,Sangli,Sangli APMC,Wheat,25/10/2025,1906,2238,2072
Maharashtra,Sangli,Sangli APMC,Wheat,26/10/2025,1691,1985,1838
Maharashtra,Sangli,Sangli APMC,Wheat,27/10/2025,1809,2123,1966
Maharashtra,Sangli,Sangli APMC,Wheat,28/10/2025,1613,1894,1754
Maharashtra,Sangli,Sangli APMC,Wheat,29/10/2025,1574,1848,1711
Maharashtra,Sangli,Sangli APMC,Wheat,30/10/2025,1820,2136,1978
Maharashtra,Sangli,Sangli APMC,Wheat,31/10/2025,1706,2003,1855
Maharashtra,Sangli,Sangli APMC,Wheat,01/11/2025,1588,1864,1726
Maharashtra,Sangli,Sangli APMC,Wheat,02/11/2025,1850,2172,2011
Maharashtra,Sangli,Sangli APMC,Wheat,03/11/2025,2016,2366,2191
Maharashtra,Sangli,Sangli APMC,Wheat,04/11/2025,1944,2282,2113
